Date,Time,Value,Unit,Data Quality,CFS
7/5/2021,1:47:02 PM,656,cfs,A,656
7/5/2021,1:17:02 PM,678,cfs,A,678
7/5/2021,12:47:02 PM,673,cfs,A,673
7/5/2021,12:17:02 PM,674,cfs,A,674
7/5/2021,11:47:02 AM,662,cfs,A,662
7/5/2021,11:17:03 AM,662,cfs,A,662
7/5/2021,10:47:03 AM,658,cfs,A,658
7/5/2021,10:17:02 AM,671,cfs,A,671
7/5/2021,9:47:02 AM,686,cfs,A,686
7/5/2021,8:48:41 AM,663,cfs,A,663
7/5/2021,8:18:42 AM,676,cfs,A,676
7/5/2021,7:48:41 AM,689,cfs,A,689
7/5/2021,7:18:42 AM,664,cfs,A,664
7/5/2021,6:48:42 AM,676,cfs,A,676
7/5/2021,6:18:42 AM,681,cfs,A,681
7/5/2021,5:48:42 AM,694,cfs,A,694
7/5/2021,5:18:41 AM,689,cfs,A,689
7/5/2021,4:48:42 AM,715,cfs,A,715
7/5/2021,3:50:26 AM,682,cfs,A,682
7/5/2021,3:20:26 AM,703,cfs,A,703
7/5/2021,2:50:26 AM,713,cfs,A,713
7/5/2021,2:20:26 AM,732,cfs,A,732
7/5/2021,1:50:26 AM,737,cfs,A,737
7/5/2021,1:20:26 AM,741,cfs,A,741
7/5/2021,12:50:26 AM,753,cfs,A,753
7/5/2021,12:20:26 AM,723,cfs,A,723
7/4/2021,11:50:26 PM,704,cfs,A,704
7/4/2021,10:52:11 PM,656,cfs,A,656
7/4/2021,10:22:10 PM,660,cfs,A,660
7/4/2021,9:52:10 PM,668,cfs,A,668
7/4/2021,9:22:10 PM,655,cfs,A,655
7/4/2021,8:52:10 PM,656,cfs,A,656
7/4/2021,8:22:10 PM,625,cfs,A,625
7/4/2021,7:52:10 PM,593,cfs,A,593
7/4/2021,7:22:10 PM,585,cfs,A,585
7/4/2021,6:52:10 PM,624,cfs,A,624
7/4/2021,5:53:54 PM,655,cfs,A,655
7/4/2021,5:23:54 PM,642,cfs,A,642
7/4/2021,4:53:54 PM,646,cfs,A,646
7/4/2021,4:23:54 PM,653,cfs,A,653
7/4/2021,3:53:54 PM,656,cfs,A,656
7/4/2021,3:23:54 PM,644,cfs,A,644
7/4/2021,2:53:54 PM,646,cfs,A,646
7/4/2021,2:23:54 PM,658,cfs,A,658
7/4/2021,1:53:54 PM,652,cfs,A,652
7/4/2021,12:55:33 PM,648,cfs,A,648
7/4/2021,12:25:34 PM,655,cfs,A,655
7/4/2021,11:55:33 AM,668,cfs,A,668
7/4/2021,11:25:33 AM,650,cfs,A,650
7/4/2021,10:25:33 AM,658,cfs,A,658
7/4/2021,9:55:33 AM,658,cfs,A,658
7/4/2021,9:25:33 AM,653,cfs,A,653
7/4/2021,8:55:33 AM,646,cfs,A,646
7/4/2021,7:57:17 AM,655,cfs,A,655
7/4/2021,7:27:17 AM,662,cfs,A,662
7/4/2021,6:57:17 AM,655,cfs,A,655
7/4/2021,6:27:17 AM,640,cfs,A,640
7/4/2021,5:57:17 AM,658,cfs,A,658
7/4/2021,5:27:17 AM,653,cfs,A,653
7/4/2021,4:57:17 AM,645,cfs,A,645
7/4/2021,4:27:17 AM,664,cfs,A,664
7/4/2021,3:57:17 AM,662,cfs,A,662
7/4/2021,2:59:01 AM,660,cfs,A,660
7/4/2021,2:29:01 AM,664,cfs,A,664
7/4/2021,1:59:01 AM,646,cfs,A,646
7/4/2021,1:29:01 AM,648,cfs,A,648
7/4/2021,12:59:01 AM,670,cfs,A,670
7/4/2021,12:29:01 AM,650,cfs,A,650
7/3/2021,11:59:01 PM,666,cfs,A,666
7/3/2021,11:29:01 PM,648,cfs,A,648
7/3/2021,10:59:01 PM,652,cfs,A,652
7/3/2021,10:00:40 PM,640,cfs,A,640
7/3/2021,9:30:40 PM,663,cfs,A,663
7/3/2021,9:00:40 PM,662,cfs,A,662
7/3/2021,8:30:40 PM,656,cfs,A,656
7/3/2021,8:00:40 PM,645,cfs,A,645
7/3/2021,7:30:40 PM,645,cfs,A,645
7/3/2021,7:00:40 PM,671,cfs,A,671
7/3/2021,6:30:40 PM,664,cfs,A,664
7/3/2021,6:00:40 PM,666,cfs,A,666
7/3/2021,5:02:20 PM,658,cfs,A,658
7/3/2021,4:32:20 PM,679,cfs,A,679
7/3/2021,4:02:20 PM,666,cfs,A,666
7/3/2021,3:32:20 PM,664,cfs,A,664
7/3/2021,3:02:19 PM,653,cfs,A,653
7/3/2021,2:32:20 PM,671,cfs,A,671
7/3/2021,2:02:19 PM,676,cfs,A,676
7/3/2021,1:32:20 PM,703,cfs,A,703
7/3/2021,1:02:20 PM,689,cfs,A,689
7/3/2021,12:04:04 PM,685,cfs,A,685
7/3/2021,11:34:04 AM,689,cfs,A,689
7/3/2021,11:04:03 AM,686,cfs,A,686
7/3/2021,10:34:04 AM,694,cfs,A,694
7/3/2021,10:04:03 AM,699,cfs,A,699
7/3/2021,9:34:04 AM,711,cfs,A,711
7/3/2021,9:04:04 AM,686,cfs,A,686
7/3/2021,8:34:04 AM,703,cfs,A,703
7/3/2021,8:04:04 AM,691,cfs,A,691
7/3/2021,7:05:47 AM,691,cfs,A,691
7/3/2021,6:35:48 AM,737,cfs,A,737
7/3/2021,6:05:47 AM,703,cfs,A,703
7/3/2021,5:35:48 AM,715,cfs,A,715
7/3/2021,5:05:48 AM,697,cfs,A,697
7/3/2021,4:35:47 AM,701,cfs,A,701
7/3/2021,4:05:48 AM,715,cfs,A,715
7/3/2021,3:35:47 AM,691,cfs,A,691
7/3/2021,3:05:48 AM,681,cfs,A,681
7/3/2021,2:07:27 AM,686,cfs,A,686
7/3/2021,1:37:27 AM,685,cfs,A,685
7/3/2021,1:07:27 AM,678,cfs,A,678
7/3/2021,12:37:26 AM,685,cfs,A,685
7/3/2021,12:07:27 AM,673,cfs,A,673
7/2/2021,11:37:26 PM,668,cfs,A,668
7/2/2021,11:07:27 PM,681,cfs,A,681
7/2/2021,10:37:27 PM,679,cfs,A,679
7/2/2021,10:07:26 PM,685,cfs,A,685
7/2/2021,9:09:11 PM,694,cfs,A,694
7/2/2021,8:39:10 PM,673,cfs,A,673
7/2/2021,8:09:11 PM,688,cfs,A,688
7/2/2021,7:39:11 PM,689,cfs,A,689
7/2/2021,7:09:10 PM,707,cfs,A,707
7/2/2021,6:39:11 PM,696,cfs,A,696
7/2/2021,6:09:10 PM,707,cfs,A,707
7/2/2021,5:39:11 PM,699,cfs,A,699
7/2/2021,5:09:10 PM,689,cfs,A,689
7/2/2021,4:10:55 PM,742,cfs,A,742
7/2/2021,3:40:55 PM,723,cfs,A,723
7/2/2021,3:10:54 PM,686,cfs,A,686
7/2/2021,2:40:55 PM,725,cfs,A,725
7/2/2021,2:10:54 PM,704,cfs,A,704
7/2/2021,1:40:55 PM,678,cfs,A,678
7/2/2021,1:10:55 PM,709,cfs,A,709
7/2/2021,12:40:55 PM,711,cfs,A,711
7/2/2021,12:10:55 PM,686,cfs,A,686
7/2/2021,11:12:39 AM,694,cfs,A,694
7/2/2021,10:42:39 AM,715,cfs,A,715
7/2/2021,10:12:39 AM,704,cfs,A,704
7/2/2021,9:42:39 AM,739,cfs,A,739
7/2/2021,9:12:39 AM,709,cfs,A,709
7/2/2021,8:42:39 AM,699,cfs,A,699
7/2/2021,8:12:39 AM,719,cfs,A,719
7/2/2021,7:42:39 AM,716,cfs,A,716
7/2/2021,7:12:39 AM,715,cfs,A,715
7/2/2021,6:14:23 AM,719,cfs,A,719
7/2/2021,5:44:23 AM,709,cfs,A,709
7/2/2021,5:14:23 AM,709,cfs,A,709
7/2/2021,4:44:23 AM,715,cfs,A,715
7/2/2021,4:14:24 AM,709,cfs,A,709
7/2/2021,3:44:23 AM,735,cfs,A,735
7/2/2021,3:14:23 AM,719,cfs,A,719
7/2/2021,2:44:23 AM,730,cfs,A,730
7/2/2021,2:14:23 AM,737,cfs,A,737
7/2/2021,1:16:07 AM,691,cfs,A,691
7/2/2021,12:46:07 AM,715,cfs,A,715
7/2/2021,12:16:07 AM,711,cfs,A,711
7/1/2021,11:46:07 PM,718,cfs,A,718
7/1/2021,11:16:07 PM,734,cfs,A,734
7/1/2021,10:46:07 PM,713,cfs,A,713
7/1/2021,10:16:07 PM,728,cfs,A,728
7/1/2021,9:46:07 PM,732,cfs,A,732
7/1/2021,9:16:07 PM,711,cfs,A,711
7/1/2021,8:17:46 PM,718,cfs,A,718
7/1/2021,7:47:46 PM,723,cfs,A,723
7/1/2021,7:17:46 PM,735,cfs,A,735
7/1/2021,6:47:47 PM,718,cfs,A,718
7/1/2021,6:17:46 PM,742,cfs,A,742
7/1/2021,5:47:46 PM,746,cfs,A,746
7/1/2021,5:17:46 PM,744,cfs,A,744
7/1/2021,4:47:46 PM,756,cfs,A,756
7/1/2021,4:17:46 PM,772,cfs,A,772
7/1/2021,2:49:31 PM,754,cfs,A,754
7/1/2021,2:19:30 PM,753,cfs,A,753
7/1/2021,1:49:31 PM,753,cfs,A,753
7/1/2021,1:19:30 PM,751,cfs,A,751
7/1/2021,12:49:31 PM,753,cfs,A,753
7/1/2021,12:19:30 PM,739,cfs,A,739
7/1/2021,11:49:31 AM,780,cfs,A,780
7/1/2021,11:19:31 AM,759,cfs,A,759
7/1/2021,10:21:14 AM,796,cfs,A,796
7/1/2021,9:51:15 AM,799,cfs,A,799
7/1/2021,9:21:14 AM,778,cfs,A,778
7/1/2021,8:51:15 AM,814,cfs,A,814
7/1/2021,8:21:14 AM,797,cfs,A,797
7/1/2021,7:51:15 AM,821,cfs,A,821
7/1/2021,7:21:15 AM,830,cfs,A,830
7/1/2021,6:51:14 AM,832,cfs,A,832
7/1/2021,6:21:15 AM,859,cfs,A,859
7/1/2021,5:22:53 AM,839,cfs,A,839
7/1/2021,4:52:54 AM,847,cfs,A,847
7/1/2021,4:22:54 AM,847,cfs,A,847
7/1/2021,3:52:54 AM,843,cfs,A,843
7/1/2021,3:22:55 AM,824,cfs,A,824
7/1/2021,2:52:54 AM,791,cfs,A,791
7/1/2021,2:22:54 AM,794,cfs,A,794
7/1/2021,1:52:54 AM,772,cfs,A,772
7/1/2021,1:22:54 AM,780,cfs,A,780
7/1/2021,12:24:33 AM,796,cfs,A,796
6/30/2021,11:54:33 PM,799,cfs,A,799
6/30/2021,11:24:33 PM,770,cfs,A,770
6/30/2021,10:54:33 PM,801,cfs,A,801
6/30/2021,10:24:33 PM,803,cfs,A,803
6/30/2021,9:54:33 PM,739,cfs,A,739
6/30/2021,9:24:33 PM,734,cfs,A,734
6/30/2021,8:54:34 PM,730,cfs,A,730
6/30/2021,8:24:33 PM,723,cfs,A,723
6/30/2021,7:26:17 PM,706,cfs,A,706
6/30/2021,6:56:17 PM,696,cfs,A,696
6/30/2021,6:26:17 PM,711,cfs,A,711
6/30/2021,5:56:17 PM,688,cfs,A,688
6/30/2021,5:26:17 PM,682,cfs,A,682
6/30/2021,4:56:17 PM,699,cfs,A,699
6/30/2021,4:26:17 PM,697,cfs,A,697
6/30/2021,3:56:17 PM,699,cfs,A,699
6/30/2021,3:26:17 PM,697,cfs,A,697
6/30/2021,2:28:01 PM,701,cfs,A,701
6/30/2021,1:58:01 PM,730,cfs,A,730
6/30/2021,1:28:01 PM,681,cfs,A,681
6/30/2021,12:58:01 PM,688,cfs,A,688
6/30/2021,12:28:01 PM,685,cfs,A,685
6/30/2021,11:58:01 AM,691,cfs,A,691
6/30/2021,11:28:02 AM,686,cfs,A,686
6/30/2021,10:58:01 AM,674,cfs,A,674
6/30/2021,10:28:01 AM,701,cfs,A,701
6/30/2021,9:29:45 AM,691,cfs,A,691
6/30/2021,8:59:45 AM,701,cfs,A,701
6/30/2021,8:29:45 AM,691,cfs,A,691
6/30/2021,7:59:45 AM,673,cfs,A,673
6/30/2021,7:29:45 AM,694,cfs,A,694
6/30/2021,6:59:45 AM,688,cfs,A,688
6/30/2021,6:29:45 AM,691,cfs,A,691
6/30/2021,5:59:45 AM,691,cfs,A,691
6/30/2021,5:29:45 AM,701,cfs,A,701
6/30/2021,4:31:29 AM,686,cfs,A,686
6/30/2021,4:01:29 AM,701,cfs,A,701
6/30/2021,3:31:29 AM,678,cfs,A,678
6/30/2021,3:01:29 AM,692,cfs,A,692
6/30/2021,2:31:29 AM,696,cfs,A,696
6/30/2021,2:01:30 AM,688,cfs,A,688
6/30/2021,1:31:29 AM,696,cfs,A,696
6/30/2021,1:01:29 AM,686,cfs,A,686
6/30/2021,12:31:29 AM,670,cfs,A,670
6/29/2021,11:33:13 PM,682,cfs,A,682
6/29/2021,11:03:13 PM,696,cfs,A,696
6/29/2021,10:33:13 PM,699,cfs,A,699
6/29/2021,10:03:14 PM,681,cfs,A,681
6/29/2021,9:33:13 PM,697,cfs,A,697
6/29/2021,9:03:13 PM,689,cfs,A,689
6/29/2021,8:33:13 PM,685,cfs,A,685
6/29/2021,8:03:13 PM,701,cfs,A,701
6/29/2021,7:33:13 PM,691,cfs,A,691
6/29/2021,6:34:57 PM,689,cfs,A,689
6/29/2021,6:04:57 PM,737,cfs,A,737
6/29/2021,5:34:57 PM,709,cfs,A,709
6/29/2021,5:04:57 PM,715,cfs,A,715
6/29/2021,4:34:57 PM,668,cfs,A,668
6/29/2021,4:04:57 PM,715,cfs,A,715
6/29/2021,3:34:57 PM,703,cfs,A,703
6/29/2021,3:04:57 PM,713,cfs,A,713
6/29/2021,2:34:57 PM,694,cfs,A,694
6/29/2021,1:36:41 PM,709,cfs,A,709
6/29/2021,1:06:41 PM,766,cfs,A,766
6/29/2021,12:36:41 PM,766,cfs,A,766
6/29/2021,12:06:41 PM,763,cfs,A,763
6/29/2021,11:36:41 AM,761,cfs,A,761
6/29/2021,11:06:41 AM,765,cfs,A,765
6/29/2021,10:36:41 AM,756,cfs,A,756
6/29/2021,10:06:41 AM,766,cfs,A,766
6/29/2021,9:36:42 AM,744,cfs,A,744
6/29/2021,8:38:25 AM,775,cfs,A,775
6/29/2021,8:08:25 AM,766,cfs,A,766
6/29/2021,7:38:26 AM,791,cfs,A,791
6/29/2021,7:08:25 AM,761,cfs,A,761
6/29/2021,6:38:25 AM,778,cfs,A,778
6/29/2021,5:38:25 AM,773,cfs,A,773
6/29/2021,5:08:25 AM,782,cfs,A,782
6/29/2021,4:38:25 AM,773,cfs,A,773
6/29/2021,3:40:04 AM,765,cfs,A,765
6/29/2021,3:10:03 AM,770,cfs,A,770
6/29/2021,2:40:05 AM,778,cfs,A,778
6/29/2021,2:10:04 AM,766,cfs,A,766
6/29/2021,1:40:04 AM,785,cfs,A,785
6/29/2021,1:10:04 AM,751,cfs,A,751
6/29/2021,12:40:04 AM,784,cfs,A,784
6/29/2021,12:10:04 AM,775,cfs,A,775
6/28/2021,11:40:04 PM,780,cfs,A,780
6/28/2021,10:41:48 PM,756,cfs,A,756
6/28/2021,10:11:48 PM,784,cfs,A,784
6/28/2021,9:41:48 PM,791,cfs,A,791
6/28/2021,9:11:48 PM,777,cfs,A,777
6/28/2021,8:41:48 PM,807,cfs,A,807
6/28/2021,8:11:48 PM,796,cfs,A,796
6/28/2021,7:41:49 PM,812,cfs,A,812
6/28/2021,7:11:48 PM,792,cfs,A,792
6/28/2021,6:41:48 PM,794,cfs,A,794
6/28/2021,5:43:32 PM,803,cfs,A,803
6/28/2021,5:13:32 PM,791,cfs,A,791
6/28/2021,4:43:32 PM,777,cfs,A,777
6/28/2021,4:13:32 PM,808,cfs,A,808
6/28/2021,3:43:32 PM,797,cfs,A,797
6/28/2021,3:13:32 PM,823,cfs,A,823
6/28/2021,2:43:32 PM,799,cfs,A,799
6/28/2021,2:13:32 PM,799,cfs,A,799
6/28/2021,1:43:32 PM,789,cfs,A,789
6/28/2021,12:45:16 PM,801,cfs,A,801
6/28/2021,12:15:16 PM,819,cfs,A,819
6/28/2021,11:45:16 AM,821,cfs,A,821
6/28/2021,11:15:16 AM,823,cfs,A,823
6/28/2021,10:45:16 AM,856,cfs,A,856
6/28/2021,10:15:16 AM,816,cfs,A,816
6/28/2021,9:45:16 AM,823,cfs,A,823
6/28/2021,9:15:16 AM,836,cfs,A,836
6/28/2021,8:45:16 AM,824,cfs,A,824
6/28/2021,7:47:01 AM,816,cfs,A,816
6/28/2021,7:17:00 AM,848,cfs,A,848
6/28/2021,6:47:00 AM,841,cfs,A,841
6/28/2021,6:17:00 AM,827,cfs,A,827
6/28/2021,5:47:00 AM,837,cfs,A,837
6/28/2021,5:17:00 AM,852,cfs,A,852
6/28/2021,4:47:00 AM,847,cfs,A,847
6/28/2021,4:17:00 AM,861,cfs,A,861
6/28/2021,3:47:00 AM,885,cfs,A,885
6/28/2021,2:48:44 AM,874,cfs,A,874
6/28/2021,2:18:44 AM,881,cfs,A,881
6/28/2021,1:48:44 AM,852,cfs,A,852
6/28/2021,1:18:44 AM,854,cfs,A,854
6/28/2021,12:48:44 AM,854,cfs,A,854
6/28/2021,12:18:44 AM,834,cfs,A,834
6/27/2021,11:48:44 PM,821,cfs,A,821
6/27/2021,11:18:44 PM,847,cfs,A,847
6/27/2021,10:48:44 PM,799,cfs,A,799
6/27/2021,9:50:28 PM,836,cfs,A,836
6/27/2021,8:50:28 PM,841,cfs,A,841
6/27/2021,8:20:28 PM,843,cfs,A,843
6/27/2021,7:50:28 PM,816,cfs,A,816
6/27/2021,7:20:28 PM,819,cfs,A,819
6/27/2021,6:50:28 PM,817,cfs,A,817
6/27/2021,6:20:28 PM,808,cfs,A,808
6/27/2021,5:50:28 PM,834,cfs,A,834
6/27/2021,4:52:12 PM,834,cfs,A,834
6/27/2021,4:22:12 PM,812,cfs,A,812
6/27/2021,3:52:12 PM,844,cfs,A,844
6/27/2021,3:22:12 PM,844,cfs,A,844
6/27/2021,2:52:13 PM,859,cfs,A,859
6/27/2021,2:22:12 PM,867,cfs,A,867
6/27/2021,1:52:12 PM,856,cfs,A,856
6/27/2021,1:22:12 PM,857,cfs,A,857
6/27/2021,12:52:12 PM,868,cfs,A,868
6/27/2021,11:53:56 AM,874,cfs,A,874
6/27/2021,11:23:57 AM,857,cfs,A,857
6/27/2021,10:53:57 AM,863,cfs,A,863
6/27/2021,10:23:56 AM,881,cfs,A,881
6/27/2021,9:53:57 AM,863,cfs,A,863
6/27/2021,9:23:56 AM,898,cfs,A,898
6/27/2021,8:53:57 AM,872,cfs,A,872
6/27/2021,8:23:56 AM,879,cfs,A,879
6/27/2021,7:53:57 AM,894,cfs,A,894
6/27/2021,6:55:41 AM,854,cfs,A,854
6/27/2021,6:25:40 AM,907,cfs,A,907
6/27/2021,5:55:41 AM,899,cfs,A,899
6/27/2021,5:25:40 AM,907,cfs,A,907
6/27/2021,4:55:41 AM,899,cfs,A,899
6/27/2021,4:25:41 AM,915,cfs,A,915
6/27/2021,3:55:41 AM,905,cfs,A,905
6/27/2021,3:25:41 AM,876,cfs,A,876
6/27/2021,2:55:40 AM,915,cfs,A,915
6/27/2021,1:57:25 AM,907,cfs,A,907
6/27/2021,1:27:24 AM,907,cfs,A,907
6/27/2021,12:57:25 AM,899,cfs,A,899
6/27/2021,12:27:25 AM,911,cfs,A,911
6/26/2021,11:57:24 PM,913,cfs,A,913
6/26/2021,11:27:25 PM,907,cfs,A,907
6/26/2021,10:57:24 PM,899,cfs,A,899
6/26/2021,10:27:25 PM,903,cfs,A,903
6/26/2021,9:57:25 PM,903,cfs,A,903
6/26/2021,8:59:08 PM,890,cfs,A,890
6/26/2021,8:29:09 PM,896,cfs,A,896
6/26/2021,7:59:08 PM,888,cfs,A,888
6/26/2021,7:29:09 PM,898,cfs,A,898
6/26/2021,6:59:08 PM,870,cfs,A,870
6/26/2021,6:29:09 PM,896,cfs,A,896
6/26/2021,5:59:09 PM,888,cfs,A,888
6/26/2021,5:29:08 PM,934,cfs,A,934
6/26/2021,4:59:09 PM,903,cfs,A,903
6/26/2021,4:00:52 PM,888,cfs,A,888
6/26/2021,3:30:52 PM,852,cfs,A,852
6/26/2021,2:30:53 PM,901,cfs,A,901
6/26/2021,2:00:53 PM,892,cfs,A,892
6/26/2021,1:30:53 PM,903,cfs,A,903
6/26/2021,1:00:53 PM,898,cfs,A,898
6/26/2021,12:30:52 PM,909,cfs,A,909
6/26/2021,12:00:53 PM,909,cfs,A,909
6/26/2021,11:02:31 AM,877,cfs,A,877
6/26/2021,10:32:32 AM,892,cfs,A,892
6/26/2021,10:02:32 AM,909,cfs,A,909
6/26/2021,9:32:31 AM,928,cfs,A,928
6/26/2021,9:02:32 AM,885,cfs,A,885
6/26/2021,8:32:31 AM,903,cfs,A,903
6/26/2021,8:02:31 AM,907,cfs,A,907
6/26/2021,7:32:31 AM,913,cfs,A,913
6/26/2021,7:02:32 AM,919,cfs,A,919
6/26/2021,6:04:16 AM,916,cfs,A,916
6/26/2021,5:34:15 AM,905,cfs,A,905
6/26/2021,5:04:16 AM,907,cfs,A,907
6/26/2021,4:34:15 AM,924,cfs,A,924
6/26/2021,4:04:16 AM,870,cfs,A,870
6/26/2021,3:34:16 AM,919,cfs,A,919
6/26/2021,3:04:16 AM,907,cfs,A,907
6/26/2021,2:34:16 AM,899,cfs,A,899
6/26/2021,2:04:15 AM,894,cfs,A,894
6/26/2021,1:06:00 AM,892,cfs,A,892
6/26/2021,12:35:59 AM,898,cfs,A,898
6/26/2021,12:06:00 AM,913,cfs,A,913
6/25/2021,11:36:00 PM,890,cfs,A,890
6/25/2021,11:06:00 PM,885,cfs,A,885
6/25/2021,10:36:00 PM,932,cfs,A,932
6/25/2021,10:05:59 PM,903,cfs,A,903
6/25/2021,9:36:00 PM,872,cfs,A,872
6/25/2021,9:05:59 PM,905,cfs,A,905
6/25/2021,8:07:39 PM,892,cfs,A,892
6/25/2021,7:37:39 PM,896,cfs,A,896
6/25/2021,7:07:38 PM,867,cfs,A,867
6/25/2021,6:37:39 PM,899,cfs,A,899
6/25/2021,6:07:38 PM,896,cfs,A,896
6/25/2021,5:37:39 PM,894,cfs,A,894
6/25/2021,5:07:38 PM,887,cfs,A,887
6/25/2021,4:37:39 PM,879,cfs,A,879
6/25/2021,4:07:39 PM,922,cfs,A,922
6/25/2021,3:09:22 PM,883,cfs,A,883
6/25/2021,2:39:23 PM,881,cfs,A,881
6/25/2021,2:09:22 PM,887,cfs,A,887
6/25/2021,1:39:23 PM,888,cfs,A,888
6/25/2021,1:09:22 PM,864,cfs,A,864
6/25/2021,12:39:23 PM,890,cfs,A,890
6/25/2021,12:09:22 PM,911,cfs,A,911
6/25/2021,11:39:23 AM,919,cfs,A,919
6/25/2021,11:09:23 AM,898,cfs,A,898
6/25/2021,10:11:06 AM,890,cfs,A,890
6/25/2021,9:41:07 AM,898,cfs,A,898
6/25/2021,9:11:06 AM,877,cfs,A,877
6/25/2021,8:41:07 AM,913,cfs,A,913
6/25/2021,8:11:06 AM,919,cfs,A,919
6/25/2021,7:41:07 AM,901,cfs,A,901
6/25/2021,7:11:07 AM,915,cfs,A,915
6/25/2021,6:41:06 AM,919,cfs,A,919
6/25/2021,6:11:07 AM,913,cfs,A,913
6/25/2021,5:12:51 AM,911,cfs,A,911
6/25/2021,4:42:51 AM,911,cfs,A,911
6/25/2021,4:12:51 AM,932,cfs,A,932
6/25/2021,3:42:51 AM,934,cfs,A,934
6/25/2021,3:12:51 AM,915,cfs,A,915
6/25/2021,2:42:51 AM,916,cfs,A,916
6/25/2021,2:12:51 AM,919,cfs,A,919
6/25/2021,1:42:51 AM,892,cfs,A,892
6/25/2021,1:12:51 AM,932,cfs,A,932
6/25/2021,12:14:30 AM,885,cfs,A,885
6/24/2021,11:44:30 PM,874,cfs,A,874
6/24/2021,11:14:30 PM,883,cfs,A,883
6/24/2021,10:44:31 PM,867,cfs,A,867
6/24/2021,10:14:31 PM,887,cfs,A,887
6/24/2021,9:44:30 PM,888,cfs,A,888
6/24/2021,9:14:31 PM,887,cfs,A,887
6/24/2021,8:44:30 PM,888,cfs,A,888
6/24/2021,8:14:31 PM,888,cfs,A,888
6/24/2021,7:16:10 PM,919,cfs,A,919
6/24/2021,6:46:10 PM,868,cfs,A,868
6/24/2021,6:16:10 PM,907,cfs,A,907
6/24/2021,5:46:09 PM,847,cfs,A,847
6/24/2021,5:16:10 PM,868,cfs,A,868
6/24/2021,4:46:09 PM,867,cfs,A,867
6/24/2021,4:16:10 PM,881,cfs,A,881
6/24/2021,3:46:10 PM,839,cfs,A,839
6/24/2021,3:16:10 PM,834,cfs,A,834
6/24/2021,2:17:54 PM,892,cfs,A,892
6/24/2021,12:47:53 PM,859,cfs,A,859
6/24/2021,12:17:54 PM,848,cfs,A,848
6/24/2021,11:47:53 AM,828,cfs,A,828
6/24/2021,11:17:54 AM,861,cfs,A,861
6/24/2021,10:47:54 AM,872,cfs,A,872
6/24/2021,9:19:34 AM,844,cfs,A,844
6/24/2021,8:49:33 AM,856,cfs,A,856
6/24/2021,8:19:33 AM,834,cfs,A,834
6/24/2021,7:49:33 AM,857,cfs,A,857
6/24/2021,7:19:33 AM,839,cfs,A,839
6/24/2021,6:49:33 AM,877,cfs,A,877
6/24/2021,6:19:33 AM,864,cfs,A,864
6/24/2021,5:49:33 AM,834,cfs,A,834
6/24/2021,5:19:33 AM,821,cfs,A,821
6/24/2021,4:21:17 AM,864,cfs,A,864
6/24/2021,3:51:17 AM,850,cfs,A,850
6/24/2021,3:21:17 AM,843,cfs,A,843
6/24/2021,2:51:17 AM,859,cfs,A,859
6/24/2021,2:21:17 AM,828,cfs,A,828
6/24/2021,1:51:18 AM,841,cfs,A,841
6/24/2021,1:21:17 AM,843,cfs,A,843
6/24/2021,12:51:17 AM,832,cfs,A,832
6/24/2021,12:21:17 AM,856,cfs,A,856
6/23/2021,11:23:02 PM,885,cfs,A,885
6/23/2021,10:53:01 PM,850,cfs,A,850
6/23/2021,10:23:02 PM,877,cfs,A,877
6/23/2021,9:53:01 PM,861,cfs,A,861
6/23/2021,9:23:02 PM,821,cfs,A,821
6/23/2021,8:53:02 PM,832,cfs,A,832
6/23/2021,8:23:02 PM,868,cfs,A,868
6/23/2021,7:53:02 PM,839,cfs,A,839
6/23/2021,7:23:02 PM,864,cfs,A,864
6/23/2021,6:24:47 PM,850,cfs,A,850
6/23/2021,5:54:46 PM,854,cfs,A,854
6/23/2021,5:24:46 PM,850,cfs,A,850
6/23/2021,4:54:46 PM,823,cfs,A,823
6/23/2021,4:24:46 PM,861,cfs,A,861
6/23/2021,3:54:46 PM,857,cfs,A,857
6/23/2021,3:24:46 PM,879,cfs,A,879
6/23/2021,2:54:46 PM,870,cfs,A,870
6/23/2021,2:24:46 PM,885,cfs,A,885
6/23/2021,1:26:30 PM,881,cfs,A,881
6/23/2021,12:56:30 PM,877,cfs,A,877
6/23/2021,12:26:30 PM,892,cfs,A,892
6/23/2021,11:56:30 AM,909,cfs,A,909
6/23/2021,11:26:30 AM,874,cfs,A,874
6/23/2021,10:56:30 AM,901,cfs,A,901
6/23/2021,10:26:30 AM,888,cfs,A,888
6/23/2021,9:56:30 AM,887,cfs,A,887
6/23/2021,9:26:30 AM,899,cfs,A,899
6/23/2021,8:28:14 AM,879,cfs,A,879
6/23/2021,7:58:14 AM,922,cfs,A,922
6/23/2021,7:28:14 AM,881,cfs,A,881
6/23/2021,6:58:14 AM,885,cfs,A,885
6/23/2021,6:28:14 AM,885,cfs,A,885
6/23/2021,5:58:14 AM,903,cfs,A,903
6/23/2021,5:28:14 AM,901,cfs,A,901
6/23/2021,4:58:14 AM,898,cfs,A,898
6/23/2021,4:28:14 AM,909,cfs,A,909
6/23/2021,3:29:53 AM,898,cfs,A,898
6/23/2021,2:59:53 AM,885,cfs,A,885
6/23/2021,2:29:53 AM,885,cfs,A,885
6/23/2021,1:59:53 AM,887,cfs,A,887
6/23/2021,1:29:53 AM,919,cfs,A,919
